20221111_1009532,29210,LSTM,1,0.001,0.0001,0.2,0.5463,41.7737,34080.6487,100,36353
20221111_1011331,29210,LSTM,1,0.001,0.0001,0.4,0.5621,42.7267,125034.8134,100,36353
20221111_1013123,29210,LSTM,1,0.001,0.0001,0.6,0.5802,42.6054,358852.7599,100,36353
20221111_1014517,29210,LSTM,1,1e-05,0.01,0.0,0.3871,26.5804,3102.1604,100,36353
20221111_1016324,29210,LSTM,1,1e-05,0.01,0.2,0.4753,29.5012,9031.1684,100,36353
20221111_1018116,29210,LSTM,1,1e-05,0.01,0.4,0.5,34.0213,10198.0112,100,36353
20221111_1019509,29210,LSTM,1,1e-05,0.01,0.6,0.5571,36.433,19733.7182,100,36353
20221111_1021313,29210,LSTM,1,1e-05,0.001,0.0,0.2822,25.5086,11759.4787,100,36353
20221111_1023127,29210,LSTM,1,1e-05,0.001,0.2,0.3142,26.6862,10401.2973,100,36353
20221111_1024534,29210,LSTM,1,1e-05,0.001,0.4,0.3358,26.8941,14816.2542,100,36353
20221111_1026342,29210,LSTM,1,1e-05,0.001,0.6,0.5097,35.4544,12085.0966,100,36353
20221111_1028146,29210,LSTM,1,1e-05,0.0001,0.0,0.4856,34.6984,6139.1399,100,36353
20221111_1029537,29210,LSTM,1,1e-05,0.0001,0.2,0.4592,38.1199,30365.0101,100,36353
20221111_1031345,29210,LSTM,1,1e-05,0.0001,0.4,0.443,37.8214,72486.9698,100,36353
20221111_1033164,29210,LSTM,1,1e-05,0.0001,0.6,0.4878,39.7242,326060.8479,100,36353
20221111_1034570,29210,LSTM,2,0.0,0.01,0.0,0.3504,24.796,2870.6711,100,69633
20221111_1036451,29210,LSTM,2,0.0,0.01,0.2,0.6482,38.8144,14406.8253,100,69633
20221111_1038331,29210,LSTM,2,0.0,0.01,0.4,0.4889,32.478,13244.5586,100,69633
20221111_1040208,29210,LSTM,2,0.0,0.01,0.6,0.5103,35.828,15810.5222,100,69633
20221111_1042093,29210,LSTM,2,0.0,0.001,0.0,0.3128,28.3971,4026.3271,100,69633
20221111_1043583,29210,LSTM,2,0.0,0.001,0.2,0.4262,28.1853,4425.8627,100,69633
20221111_1045477,29210,LSTM,2,0.0,0.001,0.4,0.3738,26.7473,3971.0067,100,69633
20221111_1047380,29210,LSTM,2,0.0,0.001,0.6,0.4334,31.9542,6943.7029,100,69633
20221111_1049273,29210,LSTM,2,0.0,0.0001,0.0,0.4232,34.1686,5232.303,100,69633
20221111_1051161,29210,LSTM,2,0.0,0.0001,0.2,0.4407,33.986,11769.395,100,69633
20221111_1053045,29210,LSTM,2,0.0,0.0001,0.4,0.4419,34.4753,12173.1309,100,69633
20221111_1054549,29210,LSTM,2,0.0,0.0001,0.6,0.4233,32.4791,26645.5476,100,69633
20221111_1056457,29210,LSTM,2,0.001,0.01,0.0,0.8863,51.4529,81470.0569,100,69633
20221111_1058353,29210,LSTM,2,0.001,0.01,0.2,0.8959,51.9344,82623.9074,100,69633
20221111_1100247,29210,LSTM,2,0.001,0.01,0.4,0.8957,51.9269,82602.1092,100,69633
20221111_1102187,29210,LSTM,2,0.001,0.01,0.6,0.8959,51.9317,82616.1427,100,69633
20221111_1104092,29210,LSTM,2,0.001,0.001,0.0,0.6498,43.333,9924.4068,100,69633
20221111_1105594,29210,LSTM,2,0.001,0.001,0.2,0.6883,44.7186,14271.3812,100,69633
20221111_1107492,29210,LSTM,2,0.001,0.001,0.4,0.7027,45.3742,17607.2968,100,69633
20221111_1109396,29210,LSTM,2,0.001,0.001,0.6,0.6746,43.6173,24364.0113,100,69633
20221111_1111313,29210,LSTM,2,0.001,0.0001,0.0,0.5506,39.0447,10972.1719,100,69633
20221111_1113209,29210,LSTM,2,0.001,0.0001,0.2,0.5673,39.8646,18686.0512,100,69633
20221111_1115110,29210,LSTM,2,0.001,0.0001,0.4,0.583,40.5032,25535.8582,100,69633
20221111_1117018,29210,LSTM,2,0.001,0.0001,0.6,0.6334,41.6979,49752.2163,100,69633
20221111_1118518,29210,LSTM,2,1e-05,0.01,0.0,0.4713,31.7266,6143.4709,100,69633
20221111_1120418,29210,LSTM,2,1e-05,0.01,0.2,0.4929,34.1601,7954.7082,100,69633
20221111_1122332,29210,LSTM,2,1e-05,0.01,0.4,0.4831,34.8764,30655.0498,100,69633
20221111_1124241,29210,LSTM,2,1e-05,0.01,0.6,0.7014,41.1609,49052.8047,100,69633
20221111_1126158,29210,LSTM,2,1e-05,0.001,0.0,0.3529,25.733,3279.6387,100,69633
20221111_1128065,29210,LSTM,2,1e-05,0.001,0.2,0.3497,26.1377,3739.8008,100,69633
20221111_1129569,29210,LSTM,2,1e-05,0.001,0.4,0.4313,31.2509,6814.372,100,69633
20221111_1131473,29210,LSTM,2,1e-05,0.001,0.6,0.4399,31.0504,9785.2936,100,69633
20221111_1133378,29210,LSTM,2,1e-05,0.0001,0.0,0.4262,34.1439,5031.9806,100,69633
20221111_1135276,29210,LSTM,2,1e-05,0.0001,0.2,0.4518,34.4003,10972.0233,100,69633
20221111_1137176,29210,LSTM,2,1e-05,0.0001,0.4,0.4608,35.0673,14806.6327,100,69633
20221111_1139085,29210,LSTM,2,1e-05,0.0001,0.6,0.4461,33.6411,29742.944,100,69633
20221111_1140589,29210,LSTM,4,0.0,0.01,0.0,0.4778,30.9193,26077.7192,100,136193
20221111_1143001,29210,LSTM,4,0.0,0.01,0.2,0.6511,38.2492,14773.9592,100,136193
20221111_1145024,29210,LSTM,4,0.0,0.01,0.4,0.621,37.9743,17216.2232,100,136193
20221111_1147044,29210,LSTM,4,0.0,0.01,0.6,0.564,37.2558,16608.9652,100,136193
20221111_1149048,29210,LSTM,4,0.0,0.001,0.0,0.2953,27.0648,3944.431,100,136193
20221111_1151071,29210,LSTM,4,0.0,0.001,0.2,0.3147,26.8459,5376.6328,100,136193
20221111_1153099,29210,LSTM,4,0.0,0.001,0.4,0.3071,24.9881,3093.1162,100,136193
20221111_1155129,29210,LSTM,4,0.0,0.001,0.6,0.3876,28.0838,8733.3298,100,136193
20221111_1157146,29210,LSTM,4,0.0,0.0001,0.0,0.4588,35.3819,5820.7397,100,136193
20221111_1159179,29210,LSTM,4,0.0,0.0001,0.2,0.4726,36.4247,12190.578,100,136193
20221111_1201206,29210,LSTM,4,0.0,0.0001,0.4,0.4738,37.3328,22888.7144,100,136193
20221111_1203234,29210,LSTM,4,0.0,0.0001,0.6,0.483,36.5557,48602.2499,100,136193
20221111_1205252,29210,LSTM,4,0.001,0.01,0.0,0.8846,51.3738,81326.769,100,136193
20221111_1207270,29210,LSTM,4,0.001,0.01,0.2,0.895,51.8953,82513.037,100,136193
20221111_1209286,29210,LSTM,4,0.001,0.01,0.4,0.8959,51.9286,82606.776,100,136193
20221111_1211300,29210,LSTM,4,0.001,0.01,0.6,0.8937,51.8262,82365.1783,100,136193
20221111_1213320,29210,LSTM,4,0.001,0.001,0.0,0.8946,51.8748,82455.2803,100,136193
20221111_1215358,29210,LSTM,4,0.001,0.001,0.2,0.8698,50.9286,82263.858,100,136193
20221111_1217373,29210,LSTM,4,0.001,0.001,0.4,0.8692,50.9979,85488.1946,100,136193
20221111_1219390,29210,LSTM,4,0.001,0.001,0.6,0.9164,61.8632,4194390.8868,100,136193
20221111_1221405,29210,LSTM,4,0.001,0.0001,0.0,0.8413,49.3217,83022.0257,100,136193
20221111_1223434,29210,LSTM,4,0.001,0.0001,0.2,0.8276,50.3346,245787.8863,100,136193
20221111_1225451,29210,LSTM,4,0.001,0.0001,0.4,0.8329,52.7588,412961.959,100,136193
20221111_1227474,29210,LSTM,4,0.001,0.0001,0.6,0.8206,52.1113,835455.4343,100,136193
20221111_1229491,29210,LSTM,4,1e-05,0.01,0.0,0.8187,48.3228,88797.3712,100,136193
20221111_1231501,29210,LSTM,4,1e-05,0.01,0.2,0.6711,40.2523,24584.2839,100,136193
20221111_1233493,29210,LSTM,4,1e-05,0.01,0.4,0.6492,39.9358,20890.2672,100,136193
20221111_1235490,29210,LSTM,4,1e-05,0.01,0.6,0.7662,45.3928,60900.5722,100,136193
20221111_1237510,29210,LSTM,4,1e-05,0.001,0.0,0.2724,24.1322,5797.0672,100,136193
20221111_1239519,29210,LSTM,4,1e-05,0.001,0.2,0.3089,25.6169,3608.6233,100,136193
20221111_1241529,29210,LSTM,4,1e-05,0.001,0.4,0.4001,28.1926,4699.2102,100,136193
20221111_1243535,29210,LSTM,4,1e-05,0.001,0.6,0.4554,31.5634,13048.1294,100,136193
20221111_1245544,29210,LSTM,4,1e-05,0.0001,0.0,0.4762,35.831,6036.4462,100,136193
20221111_1247540,29210,LSTM,4,1e-05,0.0001,0.2,0.4493,35.3422,9839.2842,100,136193
20221111_1249535,29210,LSTM,4,1e-05,0.0001,0.4,0.4757,36.9334,21956.0091,100,136193
20221111_1251544,29210,LSTM,4,1e-05,0.0001,0.6,0.4976,37.2123,47922.3522,100,136193
